Date,Open,High,Low,Close,Adj Close,Volume
2023-10-04,5465.000000,5499.000000,5401.500000,5417.799805,5385.905762,421906
2023-10-05,5460.000000,5475.000000,5400.000000,5407.250000,5375.417969,411706
2023-10-06,5435.000000,5487.200195,5409.200195,5424.899902,5392.963867,314598
2023-10-09,5410.049805,5527.350098,5400.149902,5494.850098,5462.502441,473622
2023-10-10,5484.000000,5487.000000,5428.000000,5478.549805,5446.297852,303926
2023-10-11,5510.000000,5588.000000,5510.000000,5567.600098,5534.824219,392248
2023-10-12,5567.600098,5584.049805,5515.000000,5530.200195,5497.644531,339049
2023-10-13,5427.200195,5524.100098,5421.600098,5460.200195,5428.056641,326651
2023-10-16,5489.000000,5507.000000,5460.000000,5493.100098,5460.762695,171844
2023-10-17,5487.000000,5573.000000,5485.049805,5544.100098,5511.462402,325352
2023-10-18,5544.500000,5694.750000,5541.799805,5677.450195,5644.027344,602971
2023-10-19,5674.750000,5674.750000,5610.500000,5630.899902,5597.751465,505169
2023-10-20,5620.049805,5620.049805,5551.000000,5569.299805,5536.513672,228275
2023-10-23,5525.500000,5666.950195,5525.500000,5551.950195,5519.266113,361957
2023-10-25,5600.000000,5612.200195,5500.000000,5513.850098,5481.390625,420896
2023-10-26,5498.000000,5517.500000,5340.899902,5421.950195,5390.031738,308829
2023-10-27,5421.899902,5453.950195,5351.000000,5397.299805,5365.526367,431945
2023-10-30,5393.950195,5393.950195,5205.549805,5345.350098,5313.882324,538320
2023-10-31,5374.000000,5440.950195,5353.100098,5367.549805,5335.951660,376814
2023-11-01,5385.000000,5420.399902,5314.500000,5346.450195,5314.976074,275333
2023-11-02,5380.000000,5415.000000,5323.399902,5338.500000,5307.072754,473167
2023-11-03,5377.000000,5377.000000,5247.100098,5263.049805,5232.066895,584361
2023-11-06,5300.000000,5357.149902,5283.200195,5338.100098,5306.675293,569497
2023-11-07,5374.000000,5473.049805,5319.799805,5404.350098,5372.535156,699747
2023-11-08,5428.899902,5500.350098,5406.600098,5453.549805,5421.445313,419391
2023-11-09,5478.899902,5498.950195,5440.000000,5457.950195,5425.819824,328532
2023-11-10,5439.950195,5450.700195,5372.000000,5424.899902,5392.963867,228984
2023-11-13,5430.000000,5481.799805,5382.100098,5419.850098,5387.943848,171182
2023-11-15,5430.950195,5455.149902,5405.000000,5419.950195,5388.043457,284481
2023-11-16,5425.000000,5575.000000,5420.850098,5544.250000,5511.611328,339012
2023-11-17,5565.000000,5639.500000,5545.000000,5611.549805,5578.515137,424126
2023-11-20,5614.950195,5656.100098,5585.899902,5604.149902,5571.158691,400325
2023-11-21,5610.000000,5678.950195,5605.500000,5646.450195,5613.209961,380693
2023-11-22,5655.100098,5730.000000,5655.100098,5664.549805,5631.203125,424916
2023-11-23,5675.000000,5684.450195,5608.850098,5644.649902,5611.420410,302260
2023-11-24,5649.950195,5756.850098,5615.000000,5646.149902,5612.911621,461081
2023-11-28,5647.000000,5714.450195,5647.000000,5675.799805,5642.386719,311158
2023-11-29,5697.899902,5744.000000,5654.000000,5715.350098,5681.704102,320477
2023-11-30,5725.000000,5800.000000,5716.000000,5788.149902,5754.075684,853552
2023-12-01,5800.000000,5856.549805,5739.450195,5749.399902,5715.553711,278300
2023-12-04,5800.000000,5800.000000,5728.399902,5756.000000,5722.114746,224260
2023-12-05,5765.000000,5819.000000,5742.000000,5776.450195,5742.444824,224375
2023-12-06,5796.000000,5820.000000,5708.049805,5730.350098,5696.616211,531941
2023-12-07,5770.350098,5849.899902,5750.350098,5785.100098,5751.043945,758230
2023-12-08,5784.850098,5784.850098,5712.000000,5763.899902,5729.968262,228505
2023-12-11,5500.000000,5578.000000,5370.000000,5473.500000,5441.277832,1898630
2023-12-12,5500.000000,5634.799805,5477.399902,5540.350098,5507.734375,856305
2023-12-13,5564.450195,5610.000000,5530.350098,5598.649902,5565.690918,622395
2023-12-14,5611.850098,5626.600098,5567.899902,5573.350098,5540.540039,632912
2023-12-15,5600.000000,5615.000000,5542.000000,5589.450195,5556.545410,727244
2023-12-18,5585.000000,5689.000000,5574.950195,5591.049805,5558.135742,655852
2023-12-19,5620.000000,5646.000000,5593.000000,5637.450195,5604.263184,224674
2023-12-20,5650.000000,5671.100098,5552.049805,5579.149902,5546.306152,261446
2023-12-21,5540.000000,5594.000000,5471.200195,5554.500000,5521.801270,336380
2023-12-22,5578.000000,5656.000000,5560.000000,5627.700195,5594.570313,263008
2023-12-26,5627.500000,5695.000000,5602.549805,5632.149902,5598.994141,331653
2023-12-27,5634.799805,5722.000000,5601.299805,5714.500000,5680.859375,294776
2023-12-28,5718.850098,5890.799805,5670.899902,5858.549805,5824.061035,977709
2023-12-29,5830.100098,5844.500000,5761.000000,5797.899902,5763.768066,290523
2024-01-01,5800.000000,5860.000000,5800.000000,5821.649902,5787.378418,195680
2024-01-02,5807.049805,5949.000000,5805.649902,5926.799805,5891.909180,573856
2024-01-03,5926.799805,5970.000000,5888.200195,5931.899902,5896.979492,282407
2024-01-04,5922.149902,5922.149902,5825.000000,5842.200195,5807.807617,409660
2024-01-05,5870.000000,5874.549805,5806.500000,5835.649902,5801.295898,207451
2024-01-08,5880.899902,5881.000000,5732.600098,5761.350098,5727.433594,241140
2024-01-09,5819.000000,5838.649902,5744.100098,5749.799805,5715.951172,258444
2024-01-10,5749.049805,5800.000000,5690.200195,5787.200195,5753.131348,254771
2024-01-11,5778.000000,5778.000000,5645.100098,5692.450195,5658.939453,592985
2024-01-12,5734.850098,5734.850098,5646.049805,5688.850098,5655.360352,277142
2024-01-15,5737.950195,5799.000000,5702.000000,5783.250000,5749.204590,333122
2024-01-16,5790.000000,5790.000000,5706.049805,5758.149902,5724.251953,228429
2024-01-17,5740.000000,5740.000000,5627.000000,5649.950195,5616.689453,355792
2024-01-18,5647.450195,5668.299805,5520.649902,5649.950195,5616.689453,345527
2024-01-19,5675.100098,5714.950195,5611.850098,5668.200195,5634.832031,328292
2024-01-23,5651.899902,5754.000000,5640.950195,5674.399902,5640.995117,465989
2024-01-24,5707.950195,5915.000000,5693.000000,5902.100098,5867.354980,1048852
2024-01-25,5902.100098,5925.000000,5822.000000,5855.500000,5821.029297,535502
2024-01-29,5800.000000,5892.600098,5740.200195,5843.700195,5809.298828,301914
2024-01-30,5898.950195,5949.000000,5831.000000,5840.950195,5806.564941,315317
2024-01-31,5825.049805,6137.500000,5807.049805,6121.149902,6085.115234,1571485
2024-02-01,6089.450195,6149.399902,5950.100098,5993.149902,5957.868652,622511
2024-02-02,6015.950195,6074.700195,5996.049805,6039.500000,6003.945801,337246
2024-02-05,6039.000000,6138.000000,5991.100098,6094.450195,6058.572754,425297
2024-02-06,6085.000000,6190.000000,6083.750000,6166.600098,6130.297852,517413
2024-02-07,6166.000000,6190.000000,6130.600098,6179.750000,6143.370117,590655
2024-02-08,6218.000000,6219.950195,6125.000000,6160.049805,6123.786133,358241
2024-02-09,6140.000000,6205.200195,6104.200195,6155.850098,6119.611328,247794
2024-02-12,6234.299805,6388.450195,6230.000000,6333.500000,6296.215332,859292
2024-02-13,6350.000000,6409.850098,6311.049805,6335.350098,6298.054688,417335
2024-02-14,6330.049805,6339.950195,6170.100098,6258.350098,6221.507813,344869
2024-02-15,6240.100098,6299.000000,6206.100098,6252.649902,6215.841309,293819
2024-02-16,6271.950195,6365.700195,6247.350098,6317.149902,6279.961426,255183
2024-02-19,6317.149902,6453.950195,6315.000000,6417.149902,6379.372559,278704
2024-02-20,6422.000000,6465.000000,6340.549805,6376.000000,6338.464844,279897
2024-02-21,6387.000000,6402.549805,6305.000000,6349.149902,6311.772949,199179
2024-02-22,6375.000000,6379.799805,6231.350098,6363.950195,6326.486328,284024
2024-02-23,6367.700195,6494.049805,6363.000000,6442.149902,6404.225586,368451
2024-02-26,6445.049805,6490.000000,6380.649902,6440.750000,6402.833984,217838
2024-02-27,6416.000000,6459.600098,6385.250000,6449.600098,6411.631836,193295
2024-02-28,6443.450195,6505.899902,6392.100098,6428.049805,6390.208496,312046
2024-02-29,6382.049805,6472.899902,6357.100098,6424.250000,6386.431152,1102788
2024-03-01,6449.000000,6473.000000,6172.100098,6193.549805,6157.088867,575286
2024-03-04,6240.000000,6439.350098,6239.000000,6335.100098,6297.806152,439211
2024-03-05,6334.899902,6342.149902,6247.000000,6303.299805,6266.192871,208036
2024-03-06,6303.299805,6332.000000,6190.000000,6314.649902,6277.476074,241426
2024-03-07,6305.500000,6369.700195,6305.500000,6324.149902,6286.920410,234920
2024-03-11,6369.000000,6423.600098,6310.000000,6387.450195,6349.847656,282473
2024-03-12,6388.149902,6428.000000,6266.250000,6302.149902,6265.049805,329411
2024-03-13,6302.399902,6350.000000,6248.799805,6303.799805,6266.689941,210265
2024-03-14,6282.000000,6320.149902,6208.899902,6294.600098,6257.544434,400212
2024-03-15,6285.100098,6308.549805,6214.500000,6284.899902,6247.901367,485947
2024-03-18,6292.100098,6354.899902,6268.049805,6341.049805,6303.720703,180493
2024-03-19,6335.000000,6335.000000,6123.450195,6134.899902,6098.784180,316367
2024-03-20,6124.950195,6138.100098,6023.200195,6103.299805,6067.370117,277037
2024-03-21,6125.000000,6156.000000,6060.000000,6128.200195,6092.124023,325246
2024-03-22,6129.000000,6239.399902,6105.049805,6203.200195,6166.682617,305719
2024-03-26,6190.000000,6211.450195,6106.049805,6134.850098,6098.734863,272255
2024-03-27,6151.000000,6151.000000,6034.100098,6044.100098,6008.519043,290593
2024-03-28,6078.000000,6209.799805,6078.000000,6157.899902,6121.648926,517383
2024-04-01,6215.000000,6282.450195,6157.899902,6250.350098,6213.554688,154404
2024-04-02,6268.950195,6268.950195,6206.000000,6237.549805,6200.830078,238206
2024-04-03,6237.549805,6268.000000,6112.000000,6124.399902,6088.346191,269225
2024-04-04,6155.000000,6175.000000,6047.500000,6142.500000,6106.339844,399019
2024-04-05,6142.500000,6305.850098,6140.000000,6179.299805,6142.922852,541011
2024-04-08,6217.450195,6226.750000,6135.049805,6174.549805,6138.200684,284105
2024-04-09,6202.200195,6230.200195,6155.000000,6167.899902,6131.589844,128724
2024-04-10,6199.899902,6199.899902,6145.000000,6157.899902,6121.648926,196084
2024-04-12,6168.899902,6189.000000,6075.000000,6083.850098,6048.035156,394851
2024-04-15,6073.200195,6073.200195,5982.250000,6010.850098,5975.464844,269933
2024-04-16,6005.850098,6073.850098,5985.049805,6050.350098,6014.732422,408298
2024-04-18,6099.950195,6127.500000,5937.649902,5957.149902,5922.080566,597736
2024-04-19,6000.000000,6000.000000,5880.799805,5942.850098,5907.865234,342651
2024-04-22,5975.000000,6064.000000,5953.500000,6016.100098,5980.684082,333457
2024-04-23,6050.000000,6065.000000,5933.899902,5952.100098,5917.060547,298835
2024-04-24,5960.049805,5994.850098,5921.049805,5950.799805,5915.768066,266987
2024-04-25,5975.049805,6262.000000,5928.000000,6218.750000,6182.140625,926985
2024-04-26,6224.899902,6308.850098,6178.850098,6252.100098,6215.294434,412618
2024-04-29,6270.000000,6325.000000,6202.350098,6297.100098,6260.029785,297106
2024-04-30,6299.899902,6313.000000,6185.000000,6204.299805,6167.775879,381304
2024-05-02,6195.250000,6299.799805,6195.250000,6287.500000,6250.485840,626953
2024-05-03,6299.899902,6419.899902,6258.000000,6349.549805,6312.170410,581368
2024-05-06,6379.700195,6380.000000,6246.350098,6293.450195,6256.401367,452754
2024-05-07,6329.899902,6350.000000,6200.000000,6257.600098,6220.762207,317354
2024-05-08,6100.000000,6114.950195,5952.700195,6056.350098,6020.696777,988140
2024-05-09,6074.500000,6074.500000,5870.000000,5877.350098,5842.750488,506907
2024-05-10,5875.000000,5935.000000,5818.100098,5921.000000,5886.143555,296180
2024-05-13,5921.000000,5949.000000,5850.500000,5908.549805,5873.766602,170564
2024-05-14,5938.899902,5945.399902,5855.000000,5868.799805,5834.250488,237330
2024-05-15,5885.000000,5966.950195,5860.000000,5875.000000,5840.414551,291681
2024-05-16,5928.000000,5928.000000,5709.000000,5850.399902,5815.958984,732097
2024-05-17,5850.399902,5856.450195,5791.000000,5799.549805,5765.408203,601339
2024-05-21,5810.950195,5833.299805,5773.000000,5779.799805,5745.774414,491373
2024-05-22,5850.000000,5905.000000,5790.399902,5872.750000,5838.177734,521022
2024-05-23,5902.450195,5933.000000,5835.000000,5897.700195,5862.980957,565583
2024-05-24,5896.399902,5909.100098,5838.500000,5865.750000,5831.218750,424443
2024-05-27,5865.750000,5889.950195,5796.100098,5872.700195,5838.127930,673258
2024-05-28,5872.149902,6005.100098,5872.149902,5965.299805,5930.182617,793202
2024-05-29,5985.000000,6017.950195,5914.600098,6000.750000,5965.424316,506798
2024-05-30,5975.000000,5975.000000,5833.000000,5873.750000,5839.171875,601044
2024-05-31,5899.950195,5904.649902,5752.850098,5791.850098,5757.753906,1029318
2024-06-03,5937.899902,5937.899902,5777.149902,5783.299805,5749.253906,417511
2024-06-04,5807.000000,5827.350098,5600.000000,5730.799805,5697.062988,657435
2024-06-05,5737.899902,5881.700195,5725.799805,5824.149902,5789.863770,508564
2024-06-06,5835.000000,5926.000000,5781.600098,5890.950195,5856.270508,719676
2024-06-07,5890.950195,6084.100098,5876.250000,6061.299805,6025.617676,749505
2024-06-10,6061.299805,6157.649902,6004.049805,6106.149902,6070.203613,629655
2024-06-11,6085.000000,6100.250000,6028.000000,6039.250000,6003.697266,516362
2024-06-12,6060.000000,6085.000000,5991.000000,6060.049805,6024.375000,386585
2024-06-13,6119.899902,6119.899902,6031.500000,6095.850098,6059.964355,438230
2024-06-14,6096.000000,6118.500000,6035.100098,6085.250000,6049.426758,397004
2024-06-18,6048.000000,6062.000000,5980.000000,5991.250000,5955.979980,615397
2024-06-19,5991.950195,5999.649902,5920.000000,5956.200195,5921.136719,611329
2024-06-20,5925.000000,5996.000000,5888.000000,5970.799805,5935.650391,497947
2024-06-21,5971.000000,6055.000000,5955.149902,6011.450195,5976.061523,430095
2024-06-24,5998.000000,6100.000000,5973.000000,6054.950195,6019.305176,324905
2024-06-25,6090.000000,6095.200195,6016.049805,6078.399902,6042.616699,395498
2024-06-26,6063.500000,6094.649902,6025.299805,6070.049805,6034.315918,391648
2024-06-27,6000.000000,6249.450195,5995.000000,6235.899902,6199.189941,2433654
2024-06-28,6255.450195,6420.000000,6251.049805,6402.350098,6364.660156,1023659
2024-07-01,6430.000000,6480.000000,6337.149902,6353.700195,6316.296387,450385
2024-07-02,6345.000000,6380.950195,6284.250000,6370.250000,6332.749023,363815
2024-07-03,6374.000000,6525.799805,6365.149902,6425.899902,6388.071289,582640
2024-07-04,6430.000000,6542.000000,6370.100098,6479.350098,6441.206543,348849
2024-07-05,6479.350098,6547.149902,6456.049805,6520.000000,6481.617188,227835
2024-07-08,6520.000000,6575.000000,6486.000000,6534.149902,6495.684082,161476
2024-07-09,6540.000000,6595.000000,6430.950195,6582.850098,6544.097656,346928
2024-07-10,6574.500000,6604.450195,6483.000000,6592.549805,6553.740234,257510
2024-07-11,6593.149902,6621.950195,6534.850098,6594.750000,6555.927246,316268
2024-07-12,6590.250000,6745.000000,6564.700195,6719.450195,6679.893555,588880
2024-07-15,6750.000000,6884.950195,6702.549805,6794.750000,6754.750000,604795
2024-07-16,6759.950195,6782.950195,6636.649902,6646.049805,6646.049805,311284
2024-07-18,6646.000000,6708.850098,6590.399902,6667.500000,6667.500000,385707
2024-07-19,6660.000000,6718.399902,6626.299805,6636.000000,6636.000000,180068
2024-07-22,6580.000000,6780.000000,6580.000000,6770.899902,6770.899902,412291
2024-07-23,6770.000000,6884.000000,6717.000000,6865.000000,6865.000000,866091
2024-07-24,6938.899902,6938.899902,6793.250000,6820.149902,6820.149902,603877
2024-07-25,6795.000000,6874.950195,6757.049805,6853.200195,6853.200195,262763
